,year,state,race,gender,total,party
1644,1996.0,Missouri,Black,Female,326286.0,democrat
1645,1996.0,Missouri,Black,Male,287125.0,democrat
1646,1996.0,Missouri,Other,Female,42695.0,democrat
1647,1996.0,Missouri,Other,Male,40295.0,democrat
1648,1996.0,Missouri,White,Female,2430701.0,democrat
1649,1996.0,Missouri,White,Male,2304451.0,democrat
1650,1996.0,Montana,Black,Female,1187.0,republican
1651,1996.0,Montana,Black,Male,1742.0,republican
1652,1996.0,Montana,Other,Female,30141.0,republican
1653,1996.0,Montana,Other,Male,29014.0,republican
1654,1996.0,Montana,White,Female,413922.0,republican
1655,1996.0,Montana,White,Male,410248.0,republican
1656,1996.0,Nebraska,Black,Female,33999.0,republican
1657,1996.0,Nebraska,Black,Male,32605.0,republican
1658,1996.0,Nebraska,Other,Female,17563.0,republican
1659,1996.0,Nebraska,Other,Male,16491.0,republican
1660,1996.0,Nebraska,White,Female,800807.0,republican
1661,1996.0,Nebraska,White,Male,772275.0,republican
1662,1996.0,Nevada,Black,Female,59701.0,democrat
1663,1996.0,Nevada,Black,Male,60172.0,democrat
1664,1996.0,Nevada,Other,Female,53729.0,democrat
1665,1996.0,Nevada,Other,Male,47729.0,democrat
1666,1996.0,Nevada,White,Female,705442.0,democrat
1667,1996.0,Nevada,White,Male,739547.0,democrat
1668,1996.0,New Hampshire,Black,Female,4005.0,democrat
1669,1996.0,New Hampshire,Black,Male,4820.0,democrat
1670,1996.0,New Hampshire,Other,Female,8107.0,democrat
1671,1996.0,New Hampshire,Other,Male,7661.0,democrat
1672,1996.0,New Hampshire,White,Female,586132.0,democrat
1673,1996.0,New Hampshire,White,Male,563994.0,democrat
1674,1996.0,New Jersey,Black,Female,623286.0,democrat
1675,1996.0,New Jersey,Black,Male,561605.0,democrat
1676,1996.0,New Jersey,Other,Female,222849.0,democrat
1677,1996.0,New Jersey,Other,Male,212012.0,democrat
1678,1996.0,New Jersey,White,Female,3355199.0,democrat
1679,1996.0,New Jersey,White,Male,3174645.0,democrat
1680,1996.0,New Mexico,Black,Female,19585.0,democrat
1681,1996.0,New Mexico,Black,Male,21038.0,democrat
1682,1996.0,New Mexico,Other,Female,95955.0,democrat
1683,1996.0,New Mexico,Other,Male,89052.0,democrat
1684,1996.0,New Mexico,White,Female,773620.0,democrat
1685,1996.0,New Mexico,White,Male,753076.0,democrat
1686,1996.0,New York,Black,Female,1780419.0,democrat
1687,1996.0,New York,Black,Male,1533805.0,democrat
1688,1996.0,New York,Other,Female,543949.0,democrat
1689,1996.0,New York,Other,Male,534960.0,democrat
1690,1996.0,New York,White,Female,7313610.0,democrat
1691,1996.0,New York,White,Male,6881717.0,democrat
1692,1996.0,North Carolina,Black,Female,887831.0,republican
1693,1996.0,North Carolina,Black,Male,783804.0,republican
1694,1996.0,North Carolina,Other,Female,94975.0,republican
1695,1996.0,North Carolina,Other,Male,90253.0,republican
1696,1996.0,North Carolina,White,Female,2867510.0,republican
1697,1996.0,North Carolina,White,Male,2776297.0,republican
1698,1996.0,North Dakota,Black,Female,1472.0,republican
1699,1996.0,North Dakota,Black,Male,2042.0,republican
1700,1996.0,North Dakota,Other,Female,17001.0,republican
1701,1996.0,North Dakota,Other,Male,16332.0,republican
1702,1996.0,North Dakota,White,Female,307027.0,republican
1703,1996.0,North Dakota,White,Male,306508.0,republican
1704,1996.0,Ohio,Black,Female,686551.0,democrat
1705,1996.0,Ohio,Black,Male,613033.0,democrat
1706,1996.0,Ohio,Other,Female,75831.0,democrat
1707,1996.0,Ohio,Other,Male,72764.0,democrat
1708,1996.0,Ohio,White,Female,5035382.0,democrat
1709,1996.0,Ohio,White,Male,4759266.0,democrat
1710,1996.0,Oklahoma,Black,Female,133849.0,republican
1711,1996.0,Oklahoma,Black,Male,126977.0,republican
1712,1996.0,Oklahoma,Other,Female,170332.0,republican
1713,1996.0,Oklahoma,Other,Male,164111.0,republican
1714,1996.0,Oklahoma,White,Female,1399680.0,republican
1715,1996.0,Oklahoma,White,Male,1345180.0,republican
1716,1996.0,Oregon,Black,Female,29000.0,democrat
1717,1996.0,Oregon,Black,Male,31756.0,democrat
1718,1996.0,Oregon,Other,Female,77841.0,democrat
1719,1996.0,Oregon,Other,Male,73264.0,democrat
1720,1996.0,Oregon,White,Female,1535743.0,democrat
1721,1996.0,Oregon,White,Male,1499507.0,democrat
1722,1996.0,Pennsylvania,Black,Female,652650.0,democrat
1723,1996.0,Pennsylvania,Black,Male,578215.0,democrat
1724,1996.0,Pennsylvania,Other,Female,109178.0,democrat
1725,1996.0,Pennsylvania,Other,Male,108381.0,democrat
1726,1996.0,Pennsylvania,White,Female,5575815.0,democrat
1727,1996.0,Pennsylvania,White,Male,5196225.0,democrat
1728,1996.0,Rhode Island,Black,Female,27488.0,democrat
1729,1996.0,Rhode Island,Black,Male,26910.0,democrat
1730,1996.0,Rhode Island,Other,Female,14616.0,democrat
1731,1996.0,Rhode Island,Other,Male,14068.0,democrat
1732,1996.0,Rhode Island,White,Female,488931.0,democrat
1733,1996.0,Rhode Island,White,Male,448880.0,democrat
1734,1996.0,South Carolina,Black,Female,613375.0,republican
1735,1996.0,South Carolina,Black,Male,538711.0,republican
1736,1996.0,South Carolina,Other,Female,22192.0,republican
1737,1996.0,South Carolina,Other,Male,20104.0,republican
1738,1996.0,South Carolina,White,Female,1324925.0,republican
1739,1996.0,South Carolina,White,Male,1276893.0,republican
1740,1996.0,South Dakota,Black,Female,1420.0,republican
1741,1996.0,South Dakota,Black,Male,2627.0,republican
1742,1996.0,South Dakota,Other,Female,31725.0,republican
1743,1996.0,South Dakota,Other,Male,30448.0,republican
1744,1996.0,South Dakota,White,Female,342135.0,republican
1745,1996.0,South Dakota,White,Male,333858.0,republican
1746,1996.0,Tennessee,Black,Female,474278.0,democrat
1747,1996.0,Tennessee,Black,Male,418618.0,democrat
1748,1996.0,Tennessee,Other,Female,32085.0,democrat
1749,1996.0,Tennessee,Other,Male,30893.0,democrat
1750,1996.0,Tennessee,White,Female,2286734.0,democrat
1751,1996.0,Tennessee,White,Male,2174035.0,democrat
1752,1996.0,Texas,Black,Female,1208292.0,republican
1753,1996.0,Texas,Black,Male,1127448.0,republican
1754,1996.0,Texas,Other,Female,308211.0,republican
1755,1996.0,Texas,Other,Male,307988.0,republican
1756,1996.0,Texas,White,Female,8255349.0,republican
1757,1996.0,Texas,White,Male,8133054.0,republican
1758,1996.0,Utah,Black,Female,7672.0,republican
1759,1996.0,Utah,Black,Male,10156.0,republican
1760,1996.0,Utah,Other,Female,40380.0,republican
1761,1996.0,Utah,Other,Male,39533.0,republican
1762,1996.0,Utah,White,Female,987408.0,republican
1763,1996.0,Utah,White,Male,982827.0,republican
1764,1996.0,Vermont,Black,Female,1519.0,democrat
1765,1996.0,Vermont,Black,Male,1792.0,democrat
1766,1996.0,Vermont,Other,Female,3643.0,democrat
1767,1996.0,Vermont,Other,Male,3265.0,democrat
1768,1996.0,Vermont,White,Female,297649.0,democrat
1769,1996.0,Vermont,White,Male,285833.0,democrat
1770,1996.0,Virginia,Black,Female,701418.0,republican
1771,1996.0,Virginia,Black,Male,641456.0,republican
1772,1996.0,Virginia,Other,Female,128746.0,republican
1773,1996.0,Virginia,Other,Male,119855.0,republican
1774,1996.0,Virginia,White,Female,2612820.0,republican
1775,1996.0,Virginia,White,Male,2546589.0,republican
1776,1996.0,Washington,Black,Female,93863.0,democrat
1777,1996.0,Washington,Black,Male,105597.0,democrat
1778,1996.0,Washington,Other,Female,217842.0,democrat
1779,1996.0,Washington,Other,Male,199754.0,democrat
1780,1996.0,Washington,White,Female,2487779.0,democrat
1781,1996.0,Washington,White,Male,2464918.0,democrat
1782,1996.0,West Virginia,Black,Female,29936.0,democrat
1783,1996.0,West Virginia,Black,Male,29105.0,democrat
1784,1996.0,West Virginia,Other,Female,5629.0,democrat
1785,1996.0,West Virginia,Other,Male,5337.0,democrat
1786,1996.0,West Virginia,White,Female,904852.0,democrat
1787,1996.0,West Virginia,White,Male,847949.0,democrat
1788,1996.0,Wisconsin,Black,Female,153638.0,democrat
1789,1996.0,Wisconsin,Black,Male,143448.0,democrat
1790,1996.0,Wisconsin,Other,Female,62484.0,democrat
1791,1996.0,Wisconsin,Other,Male,62961.0,democrat
1792,1996.0,Wisconsin,White,Female,2440437.0,democrat
1793,1996.0,Wisconsin,White,Male,2367018.0,democrat
1794,1996.0,Wyoming,Black,Female,1793.0,republican
1795,1996.0,Wyoming,Black,Male,2247.0,republican
1796,1996.0,Wyoming,Other,Female,7091.0,republican
1797,1996.0,Wyoming,Other,Male,6732.0,republican
1798,1996.0,Wyoming,White,Female,234026.0,republican
1799,1996.0,Wyoming,White,Male,236278.0,republican
1800,2000.0,Alabama,Black,Female,627439.0,republican
1801,2000.0,Alabama,Black,Male,543178.0,republican
1802,2000.0,Alabama,Other,Female,31635.0,republican
1803,2000.0,Alabama,Other,Male,30065.0,republican
1804,2000.0,Alabama,White,Female,1643761.0,republican
1805,2000.0,Alabama,White,Male,1576095.0,republican
1806,2000.0,Alaska,Black,Female,12728.0,republican
1807,2000.0,Alaska,Black,Male,13979.0,republican
1808,2000.0,Alaska,Other,Female,70601.0,republican
1809,2000.0,Alaska,Other,Male,69559.0,republican
1810,2000.0,Alaska,White,Female,219884.0,republican
1811,2000.0,Alaska,White,Male,241212.0,republican
1812,2000.0,Arizona,Black,Female,88186.0,republican
1813,2000.0,Arizona,Black,Male,96657.0,republican
1814,2000.0,Arizona,Other,Female,204088.0,republican
1815,2000.0,Arizona,Other,Male,192740.0,republican
1816,2000.0,Arizona,White,Female,2292305.0,republican
1817,2000.0,Arizona,White,Male,2286610.0,republican
1818,2000.0,Arkansas,Black,Female,225797.0,republican
1819,2000.0,Arkansas,Black,Male,201462.0,republican
1820,2000.0,Arkansas,Other,Female,22960.0,republican
1821,2000.0,Arkansas,Other,Male,21616.0,republican
1822,2000.0,Arkansas,White,Female,1122258.0,republican
1823,2000.0,Arkansas,White,Male,1084495.0,republican
1824,2000.0,California,Black,Female,1285547.0,democrat
1825,2000.0,California,Black,Male,1238245.0,democrat
1826,2000.0,California,Other,Female,2397448.0,democrat
1827,2000.0,California,Other,Male,2255117.0,democrat
1828,2000.0,California,White,Female,13367420.0,democrat
1829,2000.0,California,White,Male,13444200.0,democrat
1830,2000.0,Colorado,Black,Female,91026.0,republican
1831,2000.0,Colorado,Black,Male,98844.0,republican
1832,2000.0,Colorado,Other,Female,88926.0,republican
1833,2000.0,Colorado,Other,Male,84198.0,republican
1834,2000.0,Colorado,White,Female,1967790.0,republican
1835,2000.0,Colorado,White,Male,1996137.0,republican
1836,2000.0,Connecticut,Black,Female,182925.0,democrat
1837,2000.0,Connecticut,Black,Male,166129.0,democrat
1838,2000.0,Connecticut,Other,Female,53448.0,democrat
1839,2000.0,Connecticut,Other,Male,52463.0,democrat
1840,2000.0,Connecticut,White,Female,1522945.0,democrat
1841,2000.0,Connecticut,White,Male,1433867.0,democrat
1842,2000.0,Delaware,Black,Female,82943.0,democrat
1843,2000.0,Delaware,Black,Male,75017.0,democrat
1844,2000.0,Delaware,Other,Female,10983.0,democrat
1845,2000.0,Delaware,Other,Male,10456.0,democrat
1846,2000.0,Delaware,White,Female,310521.0,democrat
1847,2000.0,Delaware,White,Male,296453.0,democrat
1848,2000.0,Florida,Black,Female,1286905.0,republican
1849,2000.0,Florida,Black,Male,1193224.0,republican
1850,2000.0,Florida,Other,Female,200976.0,republican
1851,2000.0,Florida,Other,Male,184942.0,republican
1852,2000.0,Florida,White,Female,6729433.0,republican
1853,2000.0,Florida,White,Male,6452035.0,republican
1854,2000.0,Georgia,Black,Female,1272752.0,republican
1855,2000.0,Georgia,Black,Male,1137327.0,republican
1856,2000.0,Georgia,Other,Female,111534.0,republican
1857,2000.0,Georgia,Other,Male,110901.0,republican
1858,2000.0,Georgia,White,Female,2795947.0,republican
1859,2000.0,Georgia,White,Male,2798842.0,republican
1860,2000.0,Hawaii,Black,Female,12334.0,democrat
1861,2000.0,Hawaii,Black,Male,18074.0,democrat
1862,2000.0,Hawaii,Other,Female,423757.0,democrat
1863,2000.0,Hawaii,Other,Male,400414.0,democrat
1864,2000.0,Hawaii,White,Female,167403.0,democrat
1865,2000.0,Hawaii,White,Male,191537.0,democrat
1866,2000.0,Idaho,Black,Female,3245.0,republican
1867,2000.0,Idaho,Black,Male,4438.0,republican
1868,2000.0,Idaho,Other,Female,18624.0,republican
1869,2000.0,Idaho,Other,Male,17522.0,republican
1870,2000.0,Idaho,White,Female,626115.0,republican
1871,2000.0,Idaho,White,Male,629486.0,republican
1872,2000.0,Illinois,Black,Female,1027677.0,democrat
1873,2000.0,Illinois,Black,Male,908855.0,democrat
1874,2000.0,Illinois,Other,Female,258819.0,democrat
1875,2000.0,Illinois,Other,Male,250975.0,democrat
1876,2000.0,Illinois,White,Female,5058781.0,democrat
1877,2000.0,Illinois,White,Male,4929054.0,democrat
1878,2000.0,Indiana,Black,Female,278644.0,republican
1879,2000.0,Indiana,Black,Male,257085.0,republican
1880,2000.0,Indiana,Other,Female,44289.0,republican
1881,2000.0,Indiana,Other,Male,43954.0,republican
1882,2000.0,Indiana,White,Female,2780236.0,republican
1883,2000.0,Indiana,White,Male,2687658.0,republican
1884,2000.0,Iowa,Black,Female,33838.0,democrat
1885,2000.0,Iowa,Black,Male,36754.0,democrat
1886,2000.0,Iowa,Other,Female,25810.0,democrat
1887,2000.0,Iowa,Other,Male,25435.0,democrat
1888,2000.0,Iowa,White,Female,1432127.0,democrat
1889,2000.0,Iowa,White,Male,1375103.0,democrat
1890,2000.0,Kansas,Black,Female,83376.0,republican
1891,2000.0,Kansas,Black,Male,84680.0,republican
1892,2000.0,Kansas,Other,Female,42567.0,republican
1893,2000.0,Kansas,Other,Male,41931.0,republican
1894,2000.0,Kansas,White,Female,1236557.0,republican
1895,2000.0,Kansas,White,Male,1204570.0,republican
1896,2000.0,Kentucky,Black,Female,158331.0,republican
1897,2000.0,Kentucky,Black,Male,150741.0,republican
1898,2000.0,Kentucky,Other,Female,22426.0,republican
1899,2000.0,Kentucky,Other,Male,21637.0,republican
1900,2000.0,Kentucky,White,Female,1888959.0,republican
1901,2000.0,Kentucky,White,Male,1806927.0,republican
1902,2000.0,Louisiana,Black,Female,777942.0,republican
1903,2000.0,Louisiana,Black,Male,692740.0,republican
1904,2000.0,Louisiana,Other,Female,44307.0,republican
1905,2000.0,Louisiana,Other,Male,44856.0,republican
1906,2000.0,Louisiana,White,Female,1484729.0,republican
1907,2000.0,Louisiana,White,Male,1427311.0,republican
1908,2000.0,Maine,Black,Female,3748.0,democrat
1909,2000.0,Maine,Black,Male,5070.0,democrat
1910,2000.0,Maine,Other,Female,9927.0,democrat
1911,2000.0,Maine,Other,Male,8640.0,democrat
1912,2000.0,Maine,White,Female,641870.0,democrat
1913,2000.0,Maine,White,Male,607817.0,democrat
1914,2000.0,Maryland,Black,Female,815277.0,democrat
1915,2000.0,Maryland,Black,Male,715076.0,democrat
1916,2000.0,Maryland,Other,Female,130570.0,democrat
1917,2000.0,Maryland,Other,Male,121993.0,democrat
1918,2000.0,Maryland,White,Female,1800184.0,democrat
1919,2000.0,Maryland,White,Male,1727934.0,democrat
1920,2000.0,Massachusetts,Black,Female,222193.0,democrat
1921,2000.0,Massachusetts,Black,Male,206354.0,democrat
1922,2000.0,Massachusetts,Other,Female,144244.0,democrat
1923,2000.0,Massachusetts,Other,Male,139390.0,democrat
1924,2000.0,Massachusetts,White,Female,2929808.0,democrat
1925,2000.0,Massachusetts,White,Male,2719115.0,democrat
1926,2000.0,Michigan,Black,Female,772139.0,democrat
1927,2000.0,Michigan,Black,Male,695994.0,democrat
1928,2000.0,Michigan,Other,Female,136322.0,democrat
1929,2000.0,Michigan,Other,Male,135659.0,democrat
1930,2000.0,Michigan,White,Female,4163721.0,democrat
1931,2000.0,Michigan,White,Male,4048615.0,democrat
1932,2000.0,Minnesota,Black,Female,95123.0,democratic-farmer-labor
1933,2000.0,Minnesota,Black,Male,101529.0,democratic-farmer-labor
1934,2000.0,Minnesota,Other,Female,111271.0,democratic-farmer-labor
1935,2000.0,Minnesota,Other,Male,108700.0,democratic-farmer-labor
1936,2000.0,Minnesota,White,Female,2284228.0,democratic-farmer-labor
1937,2000.0,Minnesota,White,Male,2232841.0,democratic-farmer-labor
1938,2000.0,Mississippi,Black,Female,554176.0,republican
1939,2000.0,Mississippi,Black,Male,489183.0,republican
1940,2000.0,Mississippi,Other,Female,17510.0,republican
1941,2000.0,Mississippi,Other,Male,16080.0,republican
1942,2000.0,Mississippi,White,Female,900867.0,republican
1943,2000.0,Mississippi,White,Male,870537.0,republican
1944,2000.0,Missouri,Black,Female,346126.0,republican
1945,2000.0,Missouri,Black,Male,306768.0,republican
1946,2000.0,Missouri,Other,Female,53503.0,republican
1947,2000.0,Missouri,Other,Male,51238.0,republican
1948,2000.0,Missouri,White,Female,2480158.0,republican
1949,2000.0,Missouri,White,Male,2369492.0,republican
1950,2000.0,Montana,Black,Female,1656.0,republican
1951,2000.0,Montana,Black,Male,2400.0,republican
1952,2000.0,Montana,Other,Female,33524.0,republican
1953,2000.0,Montana,Other,Male,32404.0,republican
1954,2000.0,Montana,White,Female,418245.0,republican
1955,2000.0,Montana,White,Male,415544.0,republican
1956,2000.0,Nebraska,Black,Female,37747.0,republican
1957,2000.0,Nebraska,Black,Male,37079.0,republican
1958,2000.0,Nebraska,Other,Female,21642.0,republican
1959,2000.0,Nebraska,Other,Male,20625.0,republican
1960,2000.0,Nebraska,White,Female,809591.0,republican
1961,2000.0,Nebraska,White,Male,787136.0,republican
1962,2000.0,Nevada,Black,Female,74715.0,republican
1963,2000.0,Nevada,Black,Male,76841.0,republican
1964,2000.0,Nevada,Other,Female,77219.0,republican
1965,2000.0,Nevada,Other,Male,68702.0,republican
1966,2000.0,Nevada,White,Female,838381.0,republican
1967,2000.0,Nevada,White,Male,882883.0,republican
1968,2000.0,New Hampshire,Black,Female,5193.0,republican
1969,2000.0,New Hampshire,Black,Male,6419.0,republican
1970,2000.0,New Hampshire,Other,Female,10952.0,republican
1971,2000.0,New Hampshire,Other,Male,10682.0,republican
1972,2000.0,New Hampshire,White,Female,613966.0,republican
1973,2000.0,New Hampshire,White,Male,592670.0,republican
1974,2000.0,New Jersey,Black,Female,656464.0,democrat
1975,2000.0,New Jersey,Black,Male,588122.0,democrat
1976,2000.0,New Jersey,Other,Female,276819.0,democrat
1977,2000.0,New Jersey,Other,Male,272434.0,democrat
1978,2000.0,New Jersey,White,Female,3406829.0,democrat
1979,2000.0,New Jersey,White,Male,3229953.0,democrat
1980,2000.0,New Mexico,Black,Female,20365.0,democrat
1981,2000.0,New Mexico,Black,Male,22410.0,democrat
1982,2000.0,New Mexico,Other,Female,109131.0,democrat
1983,2000.0,New Mexico,Other,Male,101386.0,democrat
1984,2000.0,New Mexico,White,Female,796128.0,democrat
1985,2000.0,New Mexico,White,Male,771784.0,democrat
1986,2000.0,New York,Black,Female,1854017.0,democrat
1987,2000.0,New York,Black,Male,1589445.0,democrat
1988,2000.0,New York,Other,Female,650816.0,democrat
1989,2000.0,New York,Other,Male,640978.0,democrat
1990,2000.0,New York,White,Female,7337228.0,democrat
1991,2000.0,New York,White,Male,6929296.0,democrat
1992,2000.0,North Carolina,Black,Female,944414.0,republican
1993,2000.0,North Carolina,Black,Male,840704.0,republican
1994,2000.0,North Carolina,Other,Female,121359.0,republican
1995,2000.0,North Carolina,Other,Male,117531.0,republican
1996,2000.0,North Carolina,White,Female,3053261.0,republican
1997,2000.0,North Carolina,White,Male,3004345.0,republican
1998,2000.0,North Dakota,Black,Female,2011.0,republican
1999,2000.0,North Dakota,Black,Male,2960.0,republican
2000,2000.0,North Dakota,Other,Female,18956.0,republican
2001,2000.0,North Dakota,Other,Male,18146.0,republican
2002,2000.0,North Dakota,White,Female,300588.0,republican
2003,2000.0,North Dakota,White,Male,299362.0,republican
2004,2000.0,Ohio,Black,Female,717340.0,republican
2005,2000.0,Ohio,Black,Male,646941.0,republican
2006,2000.0,Ohio,Other,Female,93210.0,republican
2007,2000.0,Ohio,Other,Male,89277.0,republican
2008,2000.0,Ohio,White,Female,5034875.0,republican
2009,2000.0,Ohio,White,Male,4781900.0,republican
2010,2000.0,Oklahoma,Black,Female,142133.0,republican
2011,2000.0,Oklahoma,Black,Male,138433.0,republican
2012,2000.0,Oklahoma,Other,Female,188213.0,republican
2013,2000.0,Oklahoma,Other,Male,181011.0,republican
2014,2000.0,Oklahoma,White,Female,1426147.0,republican
2015,2000.0,Oklahoma,White,Male,1378428.0,republican
2016,2000.0,Oregon,Black,Female,32628.0,democrat
2017,2000.0,Oregon,Black,Male,37077.0,democrat
2018,2000.0,Oregon,Other,Female,93667.0,democrat
2019,2000.0,Oregon,Other,Male,87787.0,democrat
2020,2000.0,Oregon,White,Female,1602352.0,democrat
2021,2000.0,Oregon,White,Male,1576197.0,democrat
2022,2000.0,Pennsylvania,Black,Female,684554.0,democrat
2023,2000.0,Pennsylvania,Black,Male,612383.0,democrat
2024,2000.0,Pennsylvania,Other,Female,134586.0,democrat
2025,2000.0,Pennsylvania,Other,Male,130428.0,democrat
2026,2000.0,Pennsylvania,White,Female,5532859.0,democrat
2027,2000.0,Pennsylvania,White,Male,5189363.0,democrat
2028,2000.0,Rhode Island,Black,Female,33027.0,democrat
2029,2000.0,Rhode Island,Black,Male,32296.0,democrat
2030,2000.0,Rhode Island,Other,Female,17880.0,democrat
2031,2000.0,Rhode Island,Other,Male,16829.0,democrat
2032,2000.0,Rhode Island,White,Female,494867.0,democrat
2033,2000.0,Rhode Island,White,Male,455369.0,democrat
2034,2000.0,South Carolina,Black,Female,640307.0,republican
2035,2000.0,South Carolina,Black,Male,564523.0,republican
2036,2000.0,South Carolina,Other,Female,29660.0,republican
2037,2000.0,South Carolina,Other,Male,27948.0,republican
2038,2000.0,South Carolina,White,Female,1398660.0,republican
2039,2000.0,South Carolina,White,Male,1363125.0,republican
2040,2000.0,South Dakota,Black,Female,2321.0,republican
2041,2000.0,South Dakota,Black,Male,3864.0,republican
2042,2000.0,South Dakota,Other,Female,35774.0,republican
2043,2000.0,South Dakota,Other,Male,34702.0,republican
2044,2000.0,South Dakota,White,Female,342586.0,republican
2045,2000.0,South Dakota,White,Male,336597.0,republican
2046,2000.0,Tennessee,Black,Female,504726.0,republican
2047,2000.0,Tennessee,Black,Male,449151.0,republican
2048,2000.0,Tennessee,Other,Female,41947.0,republican
2049,2000.0,Tennessee,Other,Male,40574.0,republican
2050,2000.0,Tennessee,White,Female,2379460.0,republican
2051,2000.0,Tennessee,White,Male,2287861.0,republican
2052,2000.0,Texas,Black,Female,1292359.0,republican
2053,2000.0,Texas,Black,Male,1206108.0,republican
2054,2000.0,Texas,Other,Female,400701.0,republican
2055,2000.0,Texas,Other,Male,395672.0,republican
2056,2000.0,Texas,White,Female,8852096.0,republican
2057,2000.0,Texas,White,Male,8797563.0,republican
2058,2000.0,Utah,Black,Female,10210.0,republican
2059,2000.0,Utah,Black,Male,13139.0,republican
2060,2000.0,Utah,Other,Female,47693.0,republican
2061,2000.0,Utah,Other,Male,46412.0,republican
2062,2000.0,Utah,White,Female,1061924.0,republican
2063,2000.0,Utah,White,Male,1065124.0,republican
2064,2000.0,Vermont,Black,Female,1794.0,democrat
2065,2000.0,Vermont,Black,Male,2346.0,democrat
2066,2000.0,Vermont,Other,Female,4657.0,democrat
2067,2000.0,Vermont,Other,Male,4185.0,democrat
2068,2000.0,Vermont,White,Female,304398.0,democrat
2069,2000.0,Vermont,White,Male,292238.0,democrat
2070,2000.0,Virginia,Black,Female,753986.0,republican
2071,2000.0,Virginia,Black,Male,691640.0,republican
2072,2000.0,Virginia,Other,Female,165612.0,republican
2073,2000.0,Virginia,Other,Male,154219.0,republican
2074,2000.0,Virginia,White,Female,2700144.0,republican
2075,2000.0,Virginia,White,Male,2640216.0,republican
2076,2000.0,Washington,Black,Female,108348.0,democrat
2077,2000.0,Washington,Black,Male,123245.0,democrat
2078,2000.0,Washington,Other,Female,262974.0,democrat
2079,2000.0,Washington,Other,Male,239382.0,democrat
2080,2000.0,Washington,White,Female,2596412.0,democrat
2081,2000.0,Washington,White,Male,2580151.0,democrat
2082,2000.0,West Virginia,Black,Female,30169.0,republican
2083,2000.0,West Virginia,Black,Male,30798.0,republican
2084,2000.0,West Virginia,Other,Female,7382.0,republican
2085,2000.0,West Virginia,Other,Male,7156.0,republican
2086,2000.0,West Virginia,White,Female,890718.0,republican
2087,2000.0,West Virginia,White,Male,840798.0,republican
2088,2000.0,Wisconsin,Black,Female,167067.0,democrat
2089,2000.0,Wisconsin,Black,Male,156830.0,democrat
2090,2000.0,Wisconsin,Other,Female,76115.0,democrat
2091,2000.0,Wisconsin,Other,Male,75425.0,democrat
2092,2000.0,Wisconsin,White,Female,2476053.0,democrat
2093,2000.0,Wisconsin,White,Male,2422509.0,democrat
2094,2000.0,Wyoming,Black,Female,2052.0,republican
2095,2000.0,Wyoming,Black,Male,2668.0,republican
2096,2000.0,Wyoming,Other,Female,8032.0,republican
2097,2000.0,Wyoming,Other,Male,7700.0,republican
2098,2000.0,Wyoming,White,Female,235500.0,republican
2099,2000.0,Wyoming,White,Male,238348.0,republican
2100,2004.0,Alabama,Black,Female,641873.0,republican
2101,2004.0,Alabama,Black,Male,557319.0,republican
2102,2004.0,Alabama,Other,Female,38445.0,republican
2103,2004.0,Alabama,Other,Male,37281.0,republican
2104,2004.0,Alabama,White,Female,1657539.0,republican
2105,2004.0,Alabama,White,Male,1598272.0,republican
2106,2004.0,Alaska,Black,Female,13519.0,republican
2107,2004.0,Alaska,Black,Male,15144.0,republican
2108,2004.0,Alaska,Other,Female,76541.0,republican
2109,2004.0,Alaska,Other,Male,75616.0,republican
2110,2004.0,Alaska,White,Female,227747.0,republican
2111,2004.0,Alaska,White,Male,250719.0,republican
2112,2004.0,Arizona,Black,Female,108612.0,republican
2113,2004.0,Arizona,Black,Male,118344.0,republican
2114,2004.0,Arizona,Other,Female,236133.0,republican
2115,2004.0,Arizona,Other,Male,223511.0,republican
2116,2004.0,Arizona,White,Female,2490861.0,republican
2117,2004.0,Arizona,White,Male,2474943.0,republican
2118,2004.0,Arkansas,Black,Female,230981.0,republican
2119,2004.0,Arkansas,Black,Male,207731.0,republican
2120,2004.0,Arkansas,Other,Female,28571.0,republican
2121,2004.0,Arkansas,Other,Male,27058.0,republican
2122,2004.0,Arkansas,White,Female,1143496.0,republican
2123,2004.0,Arkansas,White,Male,1111849.0,republican
2124,2004.0,California,Black,Female,1324558.0,democrat
2125,2004.0,California,Black,Male,1278594.0,democrat
2126,2004.0,California,Other,Female,2749547.0,democrat
2127,2004.0,California,Other,Male,2558210.0,democrat
2128,2004.0,California,White,Female,13797310.0,democrat
2129,2004.0,California,White,Male,13866357.0,democrat
2130,2004.0,Colorado,Black,Female,99604.0,republican
2131,2004.0,Colorado,Black,Male,108718.0,republican
2132,2004.0,Colorado,Other,Female,106373.0,republican
2133,2004.0,Colorado,Other,Male,99366.0,republican
2134,2004.0,Colorado,White,Female,2068534.0,republican
2135,2004.0,Colorado,White,Male,2092418.0,republican
2136,2004.0,Connecticut,Black,Female,196678.0,democrat
2137,2004.0,Connecticut,Black,Male,179197.0,democrat
2138,2004.0,Connecticut,Other,Female,67833.0,democrat
2139,2004.0,Connecticut,Other,Male,66131.0,democrat
2140,2004.0,Connecticut,White,Female,1533567.0,democrat
2141,2004.0,Connecticut,White,Male,1452688.0,democrat
2142,2004.0,Delaware,Black,Female,92447.0,democrat
2143,2004.0,Delaware,Black,Male,83158.0,democrat
2144,2004.0,Delaware,Other,Female,14573.0,democrat
2145,2004.0,Delaware,Other,Male,13792.0,democrat
